(29.930267, -82.437871), 
(29.930274, -82.437732), 
(29.930311, -82.437574), 
(29.930339, -82.43746), 
(29.930442, -82.437315), 
(29.930536, -82.437202), 
(29.930751, -82.436981), 
(29.93084, -82.436829), 
(29.930872, -82.436665), 
(29.930846, -82.436564), 
(29.930768, -82.436463), 
(29.930614, -82.436311), 
(29.930477, -82.436235), 
(29.930372, -82.436134), 
(29.930285, -82.436065), 
(29.930157, -82.436027), 
(29.930026, -82.436002), 
(29.929921, -82.435983), 
(29.929795, -82.435945), 
(29.929383, -82.435819), 
(29.928947, -82.435686), 
(29.928788, -82.435585), 
(29.92864, -82.435478), 
(29.928459, -82.435332), 
(29.928408, -82.435231), 
(29.92838, -82.435124), 
(29.92837, -82.434979), 
(29.928387, -82.434878), 
(29.928409, -82.434764), 
(29.928446, -82.434632), 
(29.928459, -82.434537), 
(29.928446, -82.434398), 
(29.928425, -82.434303), 
(29.928397, -82.434158), 
(29.928369, -82.434032), 
(29.928337, -82.433861), 
(29.928332, -82.433747), 
(29.92836, -82.433659), 
(29.928419, -82.433615), 
(29.928495, -82.433628), 
(29.928695, -82.43376), 
(29.929261, -82.434209), 
(29.929337, -82.434234), 
(29.929409, -82.434227), 
(29.929486, -82.434215), 
(29.929541, -82.434177), 
(29.929596, -82.434089), 
(29.929624, -82.433969), 
(29.929625, -82.43388), 
(29.929608, -82.433779), 
(29.92958, -82.433697), 
(29.929536, -82.433615), 
(29.929465, -82.433508), 
(29.92919, -82.433243), 
(29.928865, -82.433015), 
(29.928255, -82.432478), 
(29.92782, -82.432043), 
(29.92776, -82.431948), 
(29.927682, -82.43184), 
(29.927644, -82.431664), 
(29.927632, -82.431512), 
(29.927584, -82.431348), 
(29.92754, -82.431209), 
(29.927479, -82.431083), 
(29.92739, -82.43095), 
(29.927166, -82.430774), 
(29.926994, -82.430653), 
(29.926786, -82.430483), 
(29.926627, -82.430382), 
(29.926472, -82.4303), 
(29.926357, -82.430299), 
(29.926231, -82.430312), 
(29.926088, -82.430338), 
(29.925967, -82.430293), 
(29.925797, -82.430205), 
(29.925718, -82.430161), 
(29.925658, -82.430104), 
(29.925659, -82.430003), 
(29.925658, -82.429871), 
(29.925675, -82.429732), 
(29.925662, -82.429631), 
(29.925658, -82.429492), 
(29.925613, -82.429378), 
(29.925565, -82.429277), 
(29.92546, -82.429183), 
(29.925142, -82.428968), 
(29.925108, -82.428949), 
(29.924976, -82.428854), 
(29.924921, -82.428772), 
(29.924873, -82.428671), 
(29.924871, -82.428563), 
(29.924838, -82.428444), 
(29.924729, -82.428355), 
(29.924536, -82.428216), 
(29.924163, -82.427951), 
(29.923618, -82.42761), 
(29.923294, -82.427357), 
(29.923006, -82.427225), 
(29.922573, -82.427048), 
(29.922385, -82.426922), 
(29.922193, -82.426764), 
(29.92199, -82.426575), 
(29.921829, -82.426391), 
(29.921754, -82.426234), 
(29.921517, -82.425672), 
(29.921434, -82.425381), 
(29.921242, -82.424996), 
(29.921098, -82.424731), 
(29.921083, -82.424706), 
(29.920884, -82.42434), 
(29.920786, -82.424188), 
(29.920443, -82.423532), 
(29.92034, -82.423304), 
(29.920129, -82.422951), 
(29.919955, -82.422591), 
(29.919892, -82.422313), 
(29.919872, -82.422149), 
(29.919893, -82.422042), 
(29.919948, -82.42194), 
(29.92002, -82.421802), 
(29.920454, -82.421315), 
(29.920668, -82.421081), 
(29.920712, -82.420993), 
(29.920751, -82.420912), 
(29.920757, -82.420798), 
(29.920762, -82.420716), 
(29.920745, -82.420652), 
(29.920757, -82.42057), 
(29.920785, -82.420501), 
(29.920823, -82.420482), 
(29.921105, -82.420394), 
(29.92127, -82.420349), 
(29.921406, -82.420274), 
(29.921572, -82.42016), 
(29.922017, -82.419856), 
(29.922556, -82.419496), 
(29.922885, -82.419257), 
(29.922967, -82.419156), 
(29.923034, -82.419029), 
(29.923071, -82.418897), 
(29.923094, -82.418764), 
(29.923088, -82.418619), 
(29.923045, -82.418442), 
(29.92293, -82.418221), 
(29.922803, -82.418076), 
(29.922671, -82.417975), 
(29.922582, -82.417899), 
(29.922499, -82.417779), 
(29.922423, -82.417552), 
(29.922396, -82.417375), 
(29.922373, -82.417141), 
(29.922384, -82.41692), 
(29.922412, -82.416642), 
(29.922401, -82.416453), 
(29.922372, -82.416377), 
(29.922341, -82.416359), 
(29.922284, -82.416378), 
(29.922218, -82.416416), 
(29.922132, -82.416472), 
(29.922016, -82.416535), 
(29.921928, -82.416548), 
(29.921852, -82.416548), 
(29.921773, -82.416535), 
(29.921731, -82.416497), 
(29.921686, -82.416415), 
(29.921658, -82.416333), 
(29.921658, -82.416276), 
(29.921664, -82.416213), 
(29.921691, -82.416163), 
(29.921752, -82.416125), 
(29.921818, -82.416099), 
(29.922044, -82.416081), 
(29.922164, -82.416068), 
(29.922279, -82.416055), 
(29.922345, -82.415998), 
(29.922402, -82.415948), 
(29.922438, -82.415891), 
(29.922473, -82.415809), 
(29.922488, -82.415695), 
(29.922466, -82.415613), 
(29.922439, -82.415474), 
(29.922372, -82.415317), 
(29.922235, -82.415114), 
(29.922109, -82.414906), 
(29.922065, -82.414793), 
(29.922044, -82.414628), 
(29.922043, -82.414496), 
(29.922049, -82.414382), 
(29.922104, -82.414231), 
(29.922148, -82.414161), 
(29.922207, -82.414136), 
(29.922302, -82.414123), 
(29.922451, -82.414098), 
(29.922494, -82.414085), 
(29.922526, -82.414035), 
(29.922527, -82.413965), 
(29.922533, -82.413833), 
(29.922539, -82.413725), 
(29.922515, -82.413554), 
(29.922509, -82.413485), 
(29.922483, -82.413435), 
(29.922449, -82.413423), 
(29.922373, -82.413404), 
(29.922296, -82.413416), 
(29.922187, -82.413517), 
(29.922082, -82.413606), 
(29.922016, -82.413656), 
(29.92195, -82.413675), 
(29.921921, -82.413675), 
(29.921872, -82.41365), 
(29.921852, -82.413618), 
(29.921834, -82.413561), 
(29.921851, -82.413485), 
(29.922043, -82.413233), 
(29.922153, -82.413081), 
(29.922213, -82.412955), 
(29.922214, -82.41286), 
(29.922208, -82.412766), 
(29.922187, -82.412658), 
(29.922143, -82.412564), 
(29.922076, -82.412507), 
(29.921988, -82.412494), 
(29.921934, -82.412501), 
(29.921879, -82.412545), 
(29.921813, -82.41262), 
(29.921769, -82.412715), 
(29.92173, -82.412778), 
(29.92168, -82.412841), 
(29.921613, -82.412898), 
(29.921428, -82.413005), 
(29.921312, -82.413049), 
(29.921246, -82.413049), 
(29.921197, -82.413037), 
(29.921152, -82.413006), 
(29.92113, -82.412948), 
(29.921129, -82.412841), 
(29.921135, -82.412734), 
(29.921109, -82.412639), 
(29.921046, -82.41257), 
(29.920981, -82.412538), 
(29.920904, -82.412531), 
(29.920839, -82.412532), 
(29.920794, -82.412525), 
(29.920749, -82.4125), 
(29.920727, -82.41245), 
(29.920724, -82.412386), 
(29.920751, -82.412298), 
(29.920795, -82.412223), 
(29.920812, -82.412146), 
(29.920817, -82.412071), 
(29.920811, -82.412001), 
(29.920789, -82.411926), 
(29.920695, -82.411622), 
(29.920652, -82.411477), 
(29.920613, -82.4113), 
(29.920613, -82.411124), 
(29.920603, -82.411042), 
(29.92058, -82.41101), 
(29.920551, -82.410991), 
(29.920508, -82.411004), 
(29.920342, -82.411131), 
(29.920216, -82.411276), 
(29.920195, -82.411364), 
(29.920183, -82.411439), 
(29.9202, -82.411559), 
(29.920305, -82.411825), 
(29.920331, -82.411932), 
(29.920337, -82.412046), 
(29.920309, -82.412096), 
(29.920273, -82.412141), 
(29.920216, -82.412172), 
(29.920135, -82.412179), 
(29.920067, -82.412159), 
(29.919959, -82.412153), 
(29.919903, -82.412134), 
(29.919826, -82.412096), 
(29.919716, -82.41204), 
(29.91965, -82.411964), 
(29.919578, -82.411888), 
(29.919545, -82.4118), 
(29.919528, -82.411731), 
(29.91954, -82.411667), 
(29.91959, -82.411598), 
(29.919645, -82.411547), 
(29.919677, -82.411509), 
(29.919693, -82.41144), 
(29.919699, -82.411357), 
(29.919693, -82.411281), 
(29.91966, -82.411156), 
(29.919612, -82.411061), 
(29.919501, -82.410928), 
(29.919424, -82.410896), 
(29.919348, -82.41089), 
(29.919255, -82.410935), 
(29.91915, -82.410998), 
(29.919035, -82.411055), 
(29.918942, -82.411093), 
(29.918819, -82.411125), 
(29.918732, -82.411105), 
(29.918621, -82.411055), 
(29.9185, -82.410998), 
(29.918407, -82.410897), 
(29.918307, -82.410752), 
(29.91823, -82.410562), 
(29.918143, -82.41043), 
(29.918092, -82.410348), 
(29.91805, -82.410335), 
(29.917989, -82.410348), 
(29.917918, -82.410398), 
(29.91778, -82.410606), 
(29.917632, -82.410784), 
(29.9175, -82.41091), 
(29.917427, -82.41096), 
(29.91735, -82.410999), 
(29.917291, -82.410992), 
(29.917236, -82.410916), 
(29.917192, -82.410828), 
(29.917159, -82.410695), 
(29.917104, -82.410398), 
(29.917004, -82.410051), 
(29.916899, -82.409685), 
(29.916816, -82.409401), 
(29.916838, -82.40925), 
(29.91686, -82.409149), 
(29.916893, -82.408991), 
(29.916871, -82.408896), 
(29.916839, -82.40875), 
(29.916778, -82.40865), 
(29.916702, -82.408561), 
(29.916634, -82.408523), 
(29.916596, -82.408499), 
(29.916565, -82.408492), 
(29.916535, -82.408492), 
(29.916492, -82.40851), 
(29.916487, -82.408536), 
(29.916475, -82.408649), 
(29.916453, -82.408801), 
(29.916431, -82.408934), 
(29.916399, -82.408984), 
(29.916349, -82.409054), 
(29.916305, -82.409086), 
(29.916252, -82.409092), 
(29.916206, -82.409092), 
(29.916146, -82.409028), 
(29.916048, -82.408922), 
(29.915993, -82.408845), 
(29.915943, -82.408814), 
(29.915882, -82.408795), 
(29.915798, -82.408808), 
(29.91571, -82.408846), 
(29.915655, -82.408883), 
(29.915579, -82.409004), 
(29.915567, -82.409098), 
(29.915618, -82.409205), 
(29.915673, -82.409294), 
(29.915738, -82.409376), 
(29.915767, -82.409446), 
(29.915761, -82.409527), 
(29.915745, -82.409597), 
(29.915695, -82.409648), 
(29.915645, -82.409667), 
(29.915552, -82.409654), 
(29.915469, -82.409628), 
(29.915089, -82.409723), 
(29.915008, -82.409736), 
(29.91494, -82.409711), 
(29.91488, -82.409679), 
(29.914831, -82.409629), 
(29.914793, -82.409534), 
(29.914775, -82.409332), 
(29.914771, -82.409263), 
(29.914737, -82.409161), 
(29.914694, -82.409111), 
(29.914506, -82.408947), 
(29.914458, -82.408865), 
(29.914407, -82.408764), 
(29.91439, -82.408676), 
(29.914375, -82.408581), 
(29.914385, -82.408499), 
(29.914435, -82.40841), 
(29.914502, -82.408341), 
(29.914556, -82.408297), 
(29.914638, -82.408259), 
(29.914715, -82.408215), 
(29.914792, -82.408145), 
(29.914832, -82.408095), 
(29.914853, -82.408019), 
(29.914842, -82.407937), 
(29.914829, -82.407848), 
(29.914803, -82.407773), 
(29.914777, -82.407728), 
(29.914705, -82.407684), 
(29.914626, -82.407659), 
(29.9145, -82.407659), 
(29.914373, -82.407678), 
(29.914254, -82.407691), 
(29.91417, -82.407728), 
(29.914104, -82.407766), 
(29.914034, -82.407798), 
(29.913988, -82.407811), 
(29.913919, -82.40781), 
(29.913851, -82.407792), 
(29.913709, -82.407767), 
(29.913626, -82.407754), 
(29.913588, -82.407716), 
(29.913528, -82.407653), 
(29.913499, -82.40759), 
(29.9135, -82.40752), 
(29.913528, -82.407451), 
(29.913559, -82.40742), 
(29.913637, -82.407343), 
(29.913757, -82.407318), 
(29.913856, -82.407287), 
(29.913956, -82.407262), 
(29.914078, -82.407236), 
(29.914153, -82.407179), 
(29.914219, -82.407085), 
(29.914252, -82.40699), 
(29.914246, -82.406901), 
(29.914214, -82.406807), 
(29.914149, -82.406719), 
(29.914078, -82.406636), 
(29.913999, -82.406605), 
(29.91393, -82.406586), 
(29.913769, -82.406555), 
(29.913615, -82.40651), 
(29.9135, -82.406498), 
(29.913432, -82.406453), 
(29.913379, -82.40639), 
(29.913327, -82.406321), 
(29.913274, -82.406245), 
(29.913234, -82.406188), 
(29.913196, -82.406175), 
(29.913165, -82.406169), 
(29.913108, -82.40617), 
(29.913047, -82.406169), 
(29.912998, -82.406176), 
