(28.559465, -80.932578), 
(28.559461, -80.932702), 
(28.559377, -80.933145), 
(28.559362, -80.933481), 
(28.559285, -80.933961), 
(28.559191, -80.934167), 
(28.559141, -80.934205), 
(28.558981, -80.934248), 
(28.558922, -80.934254), 
(28.558854, -80.934223), 
(28.558777, -80.934148), 
(28.558669, -80.933943), 
(28.558531, -80.933531), 
(28.558366, -80.933157), 
(28.55824, -80.933051), 
(28.557788, -80.932833), 
(28.557574, -80.932709), 
(28.557418, -80.932546), 
(28.557271, -80.932335), 
(28.557231, -80.932241), 
(28.557215, -80.932142), 
(28.557237, -80.93203), 
(28.557226, -80.931923), 
(28.557176, -80.93183), 
(28.557127, -80.931774), 
(28.556939, -80.931712), 
(28.556549, -80.93168), 
(28.55628, -80.93168), 
(28.555987, -80.931724), 
(28.555802, -80.931811), 
(28.555752, -80.931867), 
(28.555653, -80.932241), 
(28.555658, -80.932578), 
(28.555586, -80.93289), 
(28.555509, -80.933127), 
(28.555333, -80.933469), 
(28.554993, -80.933855), 
(28.554584, -80.934092), 
(28.554255, -80.934167), 
(28.554151, -80.93418), 
(28.553942, -80.934167), 
(28.553682, -80.934105), 
(28.553269, -80.93385), 
(28.553073, -80.933675), 
(28.55284, -80.933544), 
(28.552698, -80.9335), 
(28.552472, -80.933488), 
(28.552104, -80.933675), 
(28.552021, -80.933668), 
(28.551949, -80.933638), 
(28.551894, -80.93355), 
(28.551928, -80.933232), 
(28.551921, -80.932995), 
(28.551894, -80.932853), 
(28.551756, -80.932746), 
(28.551619, -80.932696), 
(28.551499, -80.932734), 
(28.551362, -80.932815), 
(28.550782, -80.93317), 
(28.550579, -80.93327), 
(28.550391, -80.933307), 
(28.5502, -80.933307), 
(28.54989, -80.933263), 
(28.549656, -80.933189), 
(28.549412, -80.933183), 
(28.548857, -80.933282), 
(28.548676, -80.933401), 
(28.548428, -80.933619), 
(28.548307, -80.933762), 
(28.548185, -80.933856), 
(28.548042, -80.933912), 
(28.547706, -80.934055), 
(28.547156, -80.934173), 
(28.547018, -80.93423), 
(28.546517, -80.934286), 
(28.546133, -80.934286), 
(28.545782, -80.934311), 
(28.545265, -80.934273), 
(28.545016, -80.934205), 
(28.54484, -80.934099), 
(28.544603, -80.933862), 
(28.544378, -80.9335), 
(28.544208, -80.93317), 
(28.544147, -80.933102), 
(28.543761, -80.932809), 
(28.543612, -80.932666), 
(28.543393, -80.932404), 
(28.543298, -80.932329), 
(28.54324, -80.932316), 
(28.542908, -80.932148), 
(28.542425, -80.932092), 
(28.542238, -80.932124), 
(28.54189, -80.932292), 
(28.541687, -80.932417), 
(28.541473, -80.932566), 
(28.541141, -80.932946), 
(28.540808, -80.933526), 
(28.540598, -80.934018), 
(28.540476, -80.934641), 
(28.540526, -80.934797), 
(28.540598, -80.934915), 
(28.540675, -80.93499), 
(28.541226, -80.935314), 
(28.54144, -80.93547), 
(28.541549, -80.935576), 
(28.541659, -80.935731), 
(28.541748, -80.936043), 
(28.54177, -80.93618), 
(28.541759, -80.937364), 
(28.541791, -80.937688), 
(28.541825, -80.937838), 
(28.541875, -80.938804), 
(28.541857, -80.938928), 
(28.541758, -80.939228), 
(28.541704, -80.939327), 
(28.541604, -80.939439), 
(28.541467, -80.939527), 
(28.541004, -80.93962), 
(28.540894, -80.939607), 
(28.540736, -80.93962), 
(28.54051, -80.939589), 
(28.539998, -80.939377), 
(28.539903, -80.939321), 
(28.53986, -80.939265), 
(28.539734, -80.939221), 
(28.539592, -80.93914), 
(28.539328, -80.939078), 
(28.539149, -80.939059), 
(28.538368, -80.939097), 
(28.537928, -80.939153), 
(28.537637, -80.939165), 
(28.537064, -80.939271), 
(28.536498, -80.939327), 
(28.536222, -80.93939), 
(28.535871, -80.939545), 
(28.535749, -80.939577), 
(28.535365, -80.939458), 
(28.53522, -80.939396), 
(28.53509, -80.939327), 
(28.534918, -80.939178), 
(28.534776, -80.938941), 
(28.534688, -80.93861), 
(28.534676, -80.938417), 
(28.534699, -80.938268), 
(28.534753, -80.938118), 
(28.534951, -80.937782), 
(28.535023, -80.937707), 
(28.535215, -80.937601), 
(28.535529, -80.937557), 
(28.536118, -80.937402), 
(28.536251, -80.937333), 
(28.536576, -80.937065), 
(28.536734, -80.93689), 
(28.536806, -80.936772), 
(28.536851, -80.936635), 
(28.536878, -80.936529), 
(28.536882, -80.936373), 
(28.536817, -80.936143), 
(28.53669, -80.935944), 
(28.536503, -80.935719), 
(28.536295, -80.935582), 
(28.535806, -80.935433), 
(28.535634, -80.935457), 
(28.534837, -80.935433), 
(28.534551, -80.935382), 
(28.534248, -80.935276), 
(28.534072, -80.93514), 
(28.533801, -80.934828), 
(28.533614, -80.934592), 
(28.533483, -80.934311), 
(28.533429, -80.934062), 
(28.533422, -80.933825), 
(28.53344, -80.933638), 
(28.533478, -80.933457), 
